Ano,Subprefeitura,Subprefeitura_Padronizada,Distrito_Admin,Distrito_Admin_Padronizados,Sexo,0a4,5a9,10a14,15a19,20a24,25a29,30a34,35a39,40a44,45a49,50a54,50a59,60a64,60a69,70a74,75e,total,Origem,Arquivo
2019,Sé,SE,Consolação,Consolacao,masculino,945,962,855,828,1083,1794,2895,2728,2282,1757,1601,1657,1448,1164,1008,1721,24728,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2019.csv
2019,Ipiranga,IPIRANGA,Cursino,Cursino,masculino,2518,2967,3025,2937,3348,3665,3871,4106,4006,3359,3266,3115,2735,2079,1563,2455,49015,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2019.csv
2019,Ermelino Matarazzo,ERMELINO_MATARAZZO,Ermelino Matarazzo,Ermelino_Matarazzo,masculino,3331,3753,3940,4102,4761,4790,4513,4323,4170,3710,3404,2784,2289,1768,1247,1408,54293,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2019.csv
2019,Freguesia/Brasilândia,FREGUESIA_BRASILANDIA,Freguesia do Ó,Freguesia_do_O,masculino,3668,4120,3968,4231,5184,5369,5377,5373,5226,4353,4201,4027,3510,2579,1855,2557,65598,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2019.csv
2019,Capela do Socorro,CAPELA_DO_SOCORRO,Grajaú,Grajau,masculino,12922,14153,14473,15666,17981,17326,15343,14251,13585,11839,10675,8391,6432,4550,2988,2650,183225,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2019.csv
2019,Guaianases,GUAIANASES,Guaianases,Guaianases,masculino,3645,3958,4037,4370,5020,5085,4263,3993,3873,3301,2965,2395,1918,1414,948,972,52157,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2019.csv
2019,São Mateus,SAO_MATEUS,Iguatemi,Iguatemi,masculino,5007,5376,5621,6078,7076,6768,5689,5235,4938,4419,4200,3311,2532,1786,1132,1065,70233,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2019.csv
2019,Ipiranga,IPIRANGA,Ipiranga,Ipiranga,masculino,2748,3189,3219,3256,3744,4111,4245,4561,4473,3846,3531,3244,2749,2176,1604,2545,53241,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2019.csv
2019,Pinheiros,PINHEIROS,Itaim Bibi,Itaim_Bibi,masculino,2072,2484,2272,1852,2019,2566,3296,4459,4882,3770,3061,2914,2663,2309,1889,2987,45495,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2019.csv
2019,Itaim Paulista,ITAIM_PAULISTA,Itaim Paulista,Itaim_Paulista,masculino,6775,7420,7719,8510,10084,9898,8450,7700,7238,6304,5857,4834,3793,2691,1837,1891,101001,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2019.csv
2019,Itaquera,ITAQUERA,Itaquera,Itaquera,masculino,6314,7062,7255,7791,9116,9013,8082,7770,7752,6942,6196,5078,4056,3010,2193,2528,100158,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2019.csv
2019,Jabaquara,JABAQUARA,Jabaquara,Jabaquara,masculino,5785,6653,6721,6837,7976,8295,8360,8683,8585,7083,6686,5870,4762,3593,2544,3741,102174,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2019.csv
2019,Jaçanã/Tremembé,JACANA_TREMEMBE,Jaçanã,Jacana,masculino,2361,2686,3051,3195,3688,3717,3555,3499,3354,2783,2484,2189,1867,1410,1045,1383,42267,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2019.csv
2019,Lapa,LAPA,Jaguara,Jaguara,masculino,597,685,684,708,792,899,983,1012,978,811,745,718,643,528,415,590,11788,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2019.csv
2019,Lapa,LAPA,Jaguaré,Jaguare,masculino,1479,1716,1819,1819,1977,2122,2235,2365,2298,1850,1590,1309,1022,783,590,889,25863,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2019.csv
2019,Pirituba/Jaraguá,PIRITUBA_JARAGUA,Jaraguá,Jaragua,masculino,6532,7149,7441,8288,9626,9153,7975,7669,7527,6528,5853,4813,3781,2614,1727,1697,98373,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2019.csv
2019,M'Boi Mirim,M_BOI_MIRIM,Jardim Ângela,Jardim_Angela,masculino,10473,11713,12492,13173,14585,13695,12186,11825,11463,10110,8401,6155,4804,3449,2260,2101,148885,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2019.csv
2019,São Miguel,SAO_MIGUEL,Jardim Helena,Jardim_Helena,masculino,4639,5023,4902,5201,6175,6008,5216,4857,4600,4025,3675,2871,2241,1649,1161,1273,63516,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2019.csv
2019,Pinheiros,PINHEIROS,Jardim Paulista,Jardim_Paulista,masculino,1624,1843,1668,1435,1629,2118,2989,3772,3820,2962,2618,2440,2215,1934,1780,2893,37740,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2019.csv
2019,M'Boi Mirim,M_BOI_MIRIM,Jardim São Luís,Jardim_Sao_Luis,masculino,8148,9069,9189,9833,11260,11244,10970,10638,10293,8623,7370,5819,4752,3428,2350,2524,125510,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2019.csv
2019,Itaquera,ITAQUERA,José Bonifácio,Jose_Bonifacio,masculino,3344,3858,4606,4812,5452,5158,4773,5165,5172,4120,3454,2805,2412,2050,1453,1336,59970,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2019.csv
2019,Guaianases,GUAIANASES,Lajeado,Lajeado,masculino,5637,6161,6389,6704,8014,7837,6744,6005,5677,5149,4463,3550,2849,2007,1342,1367,79895,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2019.csv
2019,Lapa,LAPA,Lapa,Lapa,masculino,1497,1796,1857,1723,1908,2307,2554,2866,2928,2481,2365,2362,2068,1614,1271,2263,33860,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2019.csv
2019,Sé,SE,Liberdade,Liberdade,masculino,1541,1780,1573,1463,1740,2296,2829,3201,2947,2305,2063,1813,1634,1314,1059,1516,31074,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2019.csv
2019,Casa Verde/Cachoeirinha,CASA_VERDE_CACHOEIRINHA,Limão,Limao,masculino,2442,2719,2460,2508,2973,3164,3284,3124,3009,2526,2376,2112,1821,1402,1041,1383,38344,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2019.csv
2019,Santana/Tucuruvi,SANTANA_TUCURUVI,Mandaqui,Mandaqui,masculino,2511,2854,2909,3060,3739,4048,4017,3907,3930,3604,3506,3140,2601,1914,1439,2088,49267,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2019.csv
2019,Parelheiros,PARELHEIROS,Marsilac,Marsilac,masculino,289,311,398,491,587,541,419,346,335,293,333,291,265,199,136,150,5384,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2019.csv
2019,Vila Mariana,VILA_MARIANA,Moema,Moema,masculino,1523,1843,1933,1708,1892,2195,2515,3187,3579,3041,2710,2632,2453,2198,1797,2568,37774,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2019.csv
2019,Mooca,MOOCA,Mooca,Mooca,masculino,1834,2130,2048,1976,2317,2823,2983,3138,3194,2821,2726,2495,2162,1681,1207,2088,37623,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2019.csv
2019,Butantã,BUTANTA,Morumbi,Morumbi,masculino,1257,1411,1281,1324,1541,1549,1469,1575,1624,1462,1423,1283,1071,871,724,1121,20986,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2019.csv
2019,Parelheiros,PARELHEIROS,Parelheiros,Parelheiros,masculino,5370,5714,5788,6394,7449,6880,5627,5238,5231,4605,4131,3224,2545,1762,1138,1083,72179,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2019.csv
2019,Mooca,MOOCA,Pari,Pari,masculino,573,633,535,526,584,703,746,691,620,510,506,408,336,254,218,350,8193,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2019.csv
2019,Itaquera,ITAQUERA,Parque do Carmo,Parque_do_Carmo,masculino,2192,2489,2643,2821,3123,3167,2965,2901,2689,2444,2132,1680,1443,1122,822,847,35480,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2019.csv
2019,Cidade Ademar,CIDADE_ADEMAR,Pedreira,Pedreira,masculino,4721,5263,5904,6189,7397,7298,6573,6090,5934,5115,4586,3655,2920,2078,1430,1399,76552,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2019.csv
2019,Penha,PENHA,Penha,Penha,masculino,3178,3631,3638,3817,4465,4956,5028,5071,4775,4216,4079,3799,3225,2509,1988,2977,61352,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2019.csv
2019,Lapa,LAPA,Perdizes,Perdizes,masculino,1979,2303,2431,2331,2549,3174,3911,4381,4482,3470,3282,3174,3053,2583,2040,2895,48038,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2019.csv
2019,Perus,PERUS,Perus,Perus,masculino,3001,3228,3157,3432,4019,3935,3430,2988,3086,2842,2559,1981,1506,1067,722,766,41719,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2019.csv
2019,Pinheiros,PINHEIROS,Pinheiros,Pinheiros,masculino,1233,1465,1448,1280,1392,1691,2259,2934,2908,2247,2041,1973,1757,1519,1234,2067,29448,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2019.csv
2019,Pirituba/Jaraguá,PIRITUBA_JARAGUA,Pirituba,Pirituba,masculino,4737,5420,5624,5748,6688,6978,6866,6918,6638,5587,5492,4928,4155,3120,2264,2946,84109,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2019.csv
2019,Ermelino Matarazzo,ERMELINO_MATARAZZO,Ponte Rasa,Ponte_Rasa,masculino,2310,2646,2826,2997,3589,3660,3550,3517,3199,2794,2761,2492,2201,1653,1213,1656,43064,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2019.csv
2019,Butantã,BUTANTA,Raposo Tavares,Raposo_Tavares,masculino,3653,4088,3938,4193,4586,4670,4281,4465,4410,3658,3173,2487,2012,1609,1196,1264,53683,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2019.csv
2019,Sé,SE,República,Republica,masculino,1429,1601,1249,1174,1333,1947,3118,3472,3236,2696,2352,1891,1498,1088,789,1024,29897,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2019.csv
2019,Butantã,BUTANTA,Rio Pequeno,Rio_Pequeno,masculino,4213,4661,3928,4197,4636,4965,5126,5202,4940,4169,3926,3341,2685,2028,1479,1945,61441,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2019.csv
2019,Ipiranga,IPIRANGA,Sacomã,Sacoma,masculino,6735,7746,8475,8567,9808,10546,10452,10647,10160,8523,7881,6785,5642,4132,2895,3937,122931,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2019.csv
2019,Sé,SE,Santa Cecília,Santa_Cecilia,masculino,1873,2107,1858,1753,2060,2633,3399,3805,3549,3013,2733,2428,2017,1626,1246,1885,37985,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2019.csv
2019,Santana/Tucuruvi,SANTANA_TUCURUVI,Santana,Santana,masculino,2564,2887,2638,2720,3350,3932,4099,4256,4042,3544,3570,3621,3293,2698,2039,3125,52378,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2019.csv
2019,Santo Amaro,SANTO_AMARO,Santo Amaro,Santo_Amaro,masculino,1632,1951,2027,2084,2434,2637,2694,3030,3142,2869,2722,2694,2303,1922,1583,2597,38321,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2019.csv
2019,Pirituba/Jaraguá,PIRITUBA_JARAGUA,São Domingos,Sao_Domingos,masculino,2240,2592,2823,2843,3305,3514,3445,3425,3275,2882,2826,2487,2022,1510,1182,1556,41927,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2019.csv
2019,Vila Prudente,VILA_PRUDENTE,São Lucas,Sao_Lucas,masculino,3255,3729,4203,4274,4901,5402,5521,5510,5165,4493,4350,4236,3438,2624,1993,3107,66201,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2019.csv
2019,São Mateus,SAO_MATEUS,São Mateus,Sao_Mateus,masculino,4558,5128,5214,5613,6592,6645,6238,5991,5659,4985,4607,4005,3327,2507,1816,2268,75153,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2019.csv
2019,São Miguel,SAO_MIGUEL,São Miguel,Sao_Miguel,masculino,2847,3094,2716,2937,3511,3582,3300,3036,2797,2611,2490,2155,1741,1257,940,1326,40340,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2019.csv
2019,São Mateus,SAO_MATEUS,São Rafael,Sao_Rafael,masculino,4398,4937,5793,6389,7039,6679,5619,5321,5471,4987,4448,3474,2599,1868,1325,1483,71830,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2019.csv
2019,Sapopemba,SAPOPEMBA,Sapopemba,Sapopemba,masculino,7969,8933,9350,10016,11539,11826,11220,10395,9915,8509,7772,6827,5684,4258,2980,3458,130651,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2019.csv
2019,Vila Mariana,VILA_MARIANA,Saúde,Saude,masculino,2572,3053,2954,2756,3130,3777,4623,5473,5486,4399,4206,3989,3710,2994,2299,3709,59130,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2019.csv
2019,Sé,SE,Sé,Se,masculino,844,905,601,695,802,928,1138,1145,1095,1027,813,602,433,283,189,239,11739,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2019.csv
2019,Capela do Socorro,CAPELA_DO_SOCORRO,Socorro,Socorro,masculino,876,1008,985,1082,1198,1347,1396,1412,1387,1264,1175,1166,1004,814,667,1049,17830,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2019.csv
2019,Mooca,MOOCA,Tatuapé,Tatuape,masculino,1992,2281,2304,2579,3028,3395,3404,3542,3580,3287,3338,3279,2705,2096,1544,2494,44848,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2019.csv
2019,Jaçanã/Tremembé,JACANA_TREMEMBE,Tremembé,Tremembe,masculino,6153,6711,6717,7294,8550,8606,7656,7296,7159,6339,5799,4885,3921,2883,2030,2473,94472,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2019.csv
2019,Santana/Tucuruvi,SANTANA_TUCURUVI,Tucuruvi,Tucuruvi,masculino,2127,2445,2529,2575,3080,3583,3881,3878,3721,3159,3026,2930,2689,2162,1603,2615,46003,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2019.csv
2019,Campo Limpo,CAMPO_LIMPO,Vila Andrade,Vila_Andrade,masculino,4478,5020,5975,6203,6833,6965,6924,6548,6465,5640,4639,3737,2775,1818,1264,1398,76682,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2019.csv
2019,Itaim Paulista,ITAIM_PAULISTA,Vila Curuçá,Vila_Curuca,masculino,4304,4744,5188,5727,6804,6611,5646,5399,4956,4587,4098,3352,2619,1910,1381,1669,68995,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2019.csv
2019,Aricanduva/Formosa/Carrão,ARICANDUVA_FORMOSA_CARRAO,Vila Formosa,Vila_Formosa,masculino,2103,2394,2617,2711,3338,3611,3581,3441,3238,2889,2904,2916,2549,1937,1432,2243,43904,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2019.csv
2019,Vila Maria/Vila Guilherme,VILA_MARIA_VILA_GUILHERME,Vila Guilherme,Vila_Guilherme,masculino,1465,1680,1524,1606,1712,1806,1958,2101,2049,1778,1585,1439,1296,996,729,1174,24898,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2019.csv
2019,São Miguel,SAO_MIGUEL,Vila Jacuí,Vila_Jacui,masculino,3696,4165,5055,5298,6224,6205,5728,5279,4979,4319,4000,3424,2705,1918,1253,1402,65650,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2019.csv
2019,Lapa,LAPA,Vila Leopoldina,Vila_Leopoldina,masculino,996,1217,1349,1235,1422,1628,1875,2076,2299,2004,1631,1415,1079,788,564,838,22416,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2019.csv
2019,Vila Maria/Vila Guilherme,VILA_MARIA_VILA_GUILHERME,Vila Maria,Vila_Maria,masculino,3350,3734,3555,3777,4182,4560,4587,4478,4074,3462,3079,2663,2229,1645,1155,1765,52295,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2019.csv
2019,Vila Mariana,VILA_MARIANA,Vila Mariana,Vila_Mariana,masculino,2496,2815,2633,2563,2880,3766,4997,5831,5391,4141,3876,3906,3645,3160,2566,3781,58447,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2019.csv
2019,Penha,PENHA,Vila Matilde,Vila_Matilde,masculino,2487,2857,3056,3180,3838,4190,4057,3999,3821,3297,3232,3023,2543,1972,1469,2206,49227,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2019.csv
2019,Vila Maria/Vila Guilherme,VILA_MARIA_VILA_GUILHERME,Vila Medeiros,Vila_Medeiros,masculino,3309,3744,3700,3784,4394,4689,4766,4624,4179,3541,3313,3139,2688,2085,1556,2365,55876,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2019.csv
2019,Vila Prudente,VILA_PRUDENTE,Vila Prudente,Vila_Prudente,masculino,2412,2771,2874,2877,3444,3927,4294,4288,4071,3328,3288,3204,2719,2128,1632,2402,49659,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2019.csv
2019,Butantã,BUTANTA,Vila Sônia,Vila_Sonia,masculino,3360,3827,3721,3756,4309,4625,4679,4809,4715,3942,3582,3111,2639,2042,1573,2232,56922,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2019.csv
2019,,NAO_IDENTIFICADO,Ignorado,Ignorado,masculino,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2019.csv
2020,Mooca,MOOCA,Água Rasa,Agua_Rasa,masculino,1940,2297,2145,2157,2603,2890,3068,3214,3236,2851,2544,2738,2449,1904,1453,2404,39893,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2020.csv
2020,Pinheiros,PINHEIROS,Alto de Pinheiros,Alto_de_Pinheiros,masculino,629,748,842,858,1012,1249,1233,1202,1432,1176,1156,1313,1152,1055,871,1703,17631,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2020.csv
2020,Perus,PERUS,Anhanguera,Anhanguera,masculino,2234,2301,2632,2972,3692,3635,3104,2679,2674,2564,2547,1858,1299,827,489,390,35897,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2020.csv
2020,Aricanduva/Formosa/Carrão,ARICANDUVA_FORMOSA_CARRAO,Aricanduva,Aricanduva,masculino,2188,2493,2629,2829,3359,3452,3401,3371,3203,2914,2878,2509,2250,1707,1356,2026,42565,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2020.csv
2020,Penha,PENHA,Artur Alvim,Artur_Alvim,masculino,2404,2746,2922,3045,3633,3779,3678,3911,3872,3225,2740,2606,2133,1777,1355,1888,45714,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2020.csv
2020,Lapa,LAPA,Barra Funda,Barra_Funda,masculino,760,912,738,721,767,994,1079,1278,1282,1102,848,749,732,576,456,673,13667,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2020.csv
2020,Sé,SE,Bela Vista,Bela_Vista,masculino,1417,1646,1249,1133,1230,1677,2912,3676,3309,2348,1981,1736,1452,1213,932,1369,29280,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2020.csv
2020,Mooca,MOOCA,Belém,Belem,masculino,1752,2164,1547,1404,1481,1689,2217,2528,2323,1849,1490,1438,1208,993,680,1029,25792,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2020.csv
2020,Sé,SE,Bom Retiro,Bom_Retiro,masculino,1029,1225,1027,1018,1113,1305,1530,1501,1470,1071,950,795,697,532,361,565,16189,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2020.csv
2020,Mooca,MOOCA,Brás,Bras,masculino,1229,1527,1051,1045,1154,1416,1687,1790,1658,1361,1125,933,791,557,433,477,18234,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2020.csv
2020,Freguesia/Brasilândia,FREGUESIA_BRASILANDIA,Brasilândia,Brasilandia,masculino,8651,9508,8736,9666,11174,10763,9671,9207,8502,7390,6899,5445,4379,3124,2183,2451,117749,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2020.csv
2020,Butantã,BUTANTA,Butantã,Butanta,masculino,1077,1266,1247,1197,1314,1634,2288,2502,2271,1761,1576,1506,1355,1166,949,1577,24686,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2020.csv
2020,Casa Verde/Cachoeirinha,CASA_VERDE_CACHOEIRINHA,Cachoeirinha,Cachoeirinha,masculino,4569,5185,4986,5344,6007,6140,5712,5520,5302,4305,4084,3409,2937,2024,1392,1700,68616,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2020.csv
2020,Sé,SE,Cambuci,Cambuci,masculino,1100,1302,1326,1255,1319,1416,1501,1727,1851,1559,1369,1197,1012,792,585,963,20274,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2020.csv
2020,Santo Amaro,SANTO_AMARO,Campo Belo,Campo_Belo,masculino,1482,1794,1808,1644,1736,1955,2252,2580,2876,2451,2268,2175,1940,1716,1363,2421,32461,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2020.csv
2020,Santo Amaro,SANTO_AMARO,Campo Grande,Campo_Grande,masculino,2526,3003,3372,3358,3770,3995,3678,4074,4570,3973,3922,3615,3011,2255,1626,2281,53029,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2020.csv
2020,Campo Limpo,CAMPO_LIMPO,Campo Limpo,Campo_Limpo,masculino,6922,7728,8307,8424,9866,9546,9250,9266,9360,7891,6645,5187,4397,3177,2197,2369,110532,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2020.csv
2020,Penha,PENHA,Cangaíba,Cangaiba,masculino,4009,4537,4322,4652,5597,5765,5638,5285,5059,4376,4181,3761,3141,2294,1657,2163,66437,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2020.csv
2020,Campo Limpo,CAMPO_LIMPO,Capão Redondo,Capao_Redondo,masculino,8642,9540,9630,10227,11738,11751,10934,10710,10192,8680,7608,5765,4641,3531,2481,2480,128550,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2020.csv
2020,Aricanduva/Formosa/Carrão,ARICANDUVA_FORMOSA_CARRAO,Carrão,Carrao,masculino,1788,2086,2206,2321,2823,3116,3069,3061,3169,2836,2671,2681,2301,1814,1419,2253,39614,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2020.csv
2020,Casa Verde/Cachoeirinha,CASA_VERDE_CACHOEIRINHA,Casa Verde,Casa_Verde,masculino,2157,2505,2322,2400,2698,2848,3176,3158,3153,2465,2315,2250,1999,1552,1149,1748,37895,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2020.csv
2020,Cidade Ademar,CIDADE_ADEMAR,Cidade Ademar,Cidade_Ademar,masculino,7851,8797,8401,8946,10199,10522,10330,9989,9743,8051,7142,5661,4634,3586,2682,3027,119561,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2020.csv
2020,Capela do Socorro,CAPELA_DO_SOCORRO,Cidade Dutra,Cidade_Dutra,masculino,5330,5987,5979,6503,7730,7790,7370,7012,6925,5982,5547,4588,3823,2961,2206,2464,88197,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2020.csv
2020,Itaquera,ITAQUERA,Cidade Líder,Cidade_Lider,masculino,3830,4262,4486,4733,5598,5750,5356,5333,5262,4459,3956,3418,2926,2286,1618,1716,64989,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2020.csv
2020,Cidade Tiradentes,CIDADE_TIRADENTES,Cidade Tiradentes,Cidade_Tiradentes,masculino,6510,6836,7432,8638,9737,9325,7811,7401,6836,5805,5006,4018,3320,2393,1418,1230,93716,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2020.csv
2020,Sé,SE,Consolação,Consolacao,masculino,943,976,852,805,973,1542,2866,2814,2353,1782,1546,1663,1480,1164,1027,1734,24520,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2020.csv
2020,Ipiranga,IPIRANGA,Cursino,Cursino,masculino,2447,2920,3004,2905,3248,3527,3766,4096,4072,3338,3225,3121,2816,2142,1619,2470,48716,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2020.csv
2020,Ermelino Matarazzo,ERMELINO_MATARAZZO,Ermelino Matarazzo,Ermelino_Matarazzo,masculino,3266,3667,3840,4018,4704,4716,4477,4330,4151,3693,3461,2827,2327,1832,1305,1463,54077,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2020.csv
2020,Freguesia/Brasilândia,FREGUESIA_BRASILANDIA,Freguesia do Ó,Freguesia_do_O,masculino,3587,4118,3856,4101,5104,5220,5298,5346,5297,4320,4125,4021,3618,2670,1919,2590,65190,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2020.csv
2020,Capela do Socorro,CAPELA_DO_SOCORRO,Grajaú,Grajau,masculino,12767,13996,13980,15413,17934,17333,15363,14340,13612,11853,10937,8638,6654,4817,3172,2818,183627,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2020.csv
2020,Guaianases,GUAIANASES,Guaianases,Guaianases,masculino,3609,3918,3902,4313,4925,5156,4269,3993,3903,3308,3022,2447,1969,1481,998,1020,52233,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2020.csv
2020,São Mateus,SAO_MATEUS,Iguatemi,Iguatemi,masculino,5015,5329,5497,6015,7095,6902,5756,5323,4971,4394,4330,3436,2637,1912,1198,1149,70959,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2020.csv
2020,Ipiranga,IPIRANGA,Ipiranga,Ipiranga,masculino,2709,3192,3207,3260,3676,4032,4166,4605,4559,3915,3548,3325,2825,2282,1667,2591,53559,populacao_seade-sp_2000a2024,populacao_seade-sp_2000a2024_masculino_2020.csv
